fips,start,end,aet,cwd
9011,2012,2016,472.1048158,538.6640607
22015,1950,1980,654.9188757,758.7600613
22015,1982,2011,663.8304296,729.5765241
22015,2007,2011,640.2724144,773.1346761
22015,2012,2016,614.0161253,771.320165
17035,1950,1980,564.919233,565.4525537
17035,1982,2011,569.340934,534.2979481
17035,2007,2011,601.5802152,508.4325763
17035,2012,2016,568.9698456,540.5538457
12133,1950,1980,790.5933023,703.7105746
12133,1982,2011,780.2514039,717.2908265
12133,2007,2011,727.5508026,793.9571536
12133,2012,2016,780.4384133,701.4243102
17111,1950,1980,504.3923052,487.967585
17111,1982,2011,498.4801999,483.0112147
17111,2007,2011,519.6962859,446.1354795
17111,2012,2016,513.5520659,465.1553115
20185,1950,1980,444.7317895,844.8421734
20185,1982,2011,469.7173043,808.2245157
20185,2007,2011,475.8538681,800.5790012
20185,2012,2016,463.7316936,837.672412
31149,1950,1980,457.8534335,627.2756528
31149,1982,2011,482.8487855,567.8149573
31149,2007,2011,512.7612856,499.9822632
31149,2012,2016,482.647825,600.7009088
38089,1950,1980,304.1789637,623.9460928
38089,1982,2011,299.9433289,645.7853447
38089,2007,2011,332.1035383,588.8454537
38089,2012,2016,330.9771773,633.1492423
47033,1950,1980,634.627078,617.1684823
47033,1982,2011,635.6925836,595.7451142
47033,2007,2011,625.5389329,623.774226
47033,2012,2016,661.2798565,573.1532756
13157,1950,1980,666.3710167,655.6620335
13157,1982,2011,647.3944285,642.2383127
13157,2007,2011,606.1906024,695.100124
13157,2012,2016,634.9501303,653.6139481
8029,1950,1980,234.0205112,1022.673173
8029,1982,2011,275.5986257,984.5770426
8029,2007,2011,244.3782696,1007.2569
8029,2012,2016,272.5232203,995.115338
31177,1950,1980,444.8708496,604.6977785
31177,1982,2011,450.0735642,564.7854593
31177,2007,2011,481.908111,513.5966664
31177,2012,2016,479.2775437,564.5046624
1089,1950,1980,728.3272086,590.5165514
1089,1982,2011,741.9554626,561.5538705
1089,2007,2011,717.8649659,610.0943545
1089,2012,2016,746.7218801,539.1482919
48505,1950,1980,478.1871733,1214.908933
48505,1982,2011,517.4257862,1180.7144
48505,2007,2011,485.6819531,1237.8792
48505,2012,2016,522.1336534,1182.3731540000001
27071,1950,1980,410.7893751,398.473849
27071,1982,2011,405.6607422,409.7817617
27071,2007,2011,381.1340776,421.607663
27071,2012,2016,400.5390383,413.5234193
37145,1950,1980,642.9948281,639.792303
37145,1982,2011,640.0012342,645.4870766
37145,2007,2011,608.8529424,696.6483976
37145,2012,2016,686.3011778,561.9909639
18019,1950,1980,664.3928982,521.2684595
18019,1982,2011,669.025461,496.3455737
18019,2007,2011,663.9315699,522.2397835
18019,2012,2016,684.693367,498.3264622
18005,1950,1980,606.521221,519.9900517
18005,1982,2011,610.1007588,470.0987807
18005,2007,2011,603.7079851,489.1799616
18005,2012,2016,622.6399135,482.2883519
39129,1950,1980,567.2448127,519.6687483
39129,1982,2011,556.9628895,500.6857675
39129,2007,2011,560.026888,504.5595236
39129,2012,2016,551.1788103,505.0074854
50013,1950,1980,489.3411016,373.4197537
50013,1982,2011,516.1756692,343.1308299
50013,2007,2011,540.7147221,322.6207175
50013,2012,2016,498.9675339,387.4142503
13173,1950,1980,806.9415315,657.2494033
13173,1982,2011,790.7042546,669.4573728
13173,2007,2011,738.1807535,731.6169774
13173,2012,2016,765.8739457,659.1433582
45051,1950,1980,718.1897989,634.3622097
45051,1982,2011,709.0905885,638.2167963
45051,2007,2011,671.7190383,683.3838551
45051,2012,2016,709.355465,597.0898954
37091,1950,1980,692.3940966,587.5680947
37091,1982,2011,699.664869,574.1010466
37091,2007,2011,674.4697906,624.0304601
37091,2012,2016,773.0629526,461.5685756
21115,1950,1980,NA,NA
21115,1982,2011,NA,NA
21115,2007,2011,NA,NA
21115,2012,2016,NA,NA
29129,1950,1980,517.9547439,587.2379075
29129,1982,2011,539.6566816,528.4364844
29129,2007,2011,587.9872126,449.9312466
29129,2012,2016,547.2968714,523.5760187
51187,1950,1980,585.8178024,590.0885645
51187,1982,2011,586.6344274,586.5517482
51187,2007,2011,573.7293391,597.538274
51187,2012,2016,593.2175624,561.3256548
1105,1950,1980,698.045403,714.8607026
1105,1982,2011,691.982957,701.765962
1105,2007,2011,675.4090211,737.3999254
1105,2012,2016,683.4896073,711.2980314
55129,1950,1980,438.6897644,460.0299661
55129,1982,2011,447.7750488,445.2609743
55129,2007,2011,418.9766336,455.7246368
55129,2012,2016,469.2689499,393.3543715
19109,1950,1980,467.2552444,503.6862788
19109,1982,2011,487.8958497,458.8915441
19109,2007,2011,474.3040743,468.763659
19109,2012,2016,487.2390982,472.6033997
51560,1950,1980,NA,NA
51560,1982,2011,NA,NA
51560,2007,2011,NA,NA
51560,2012,2016,NA,NA
31019,1950,1980,409.6267901,738.7188162
31019,1982,2011,424.7008641,691.9678142
31019,2007,2011,474.459912,604.8680935
31019,2012,2016,390.7715017,767.0780611
41003,1950,1980,326.0907167,696.805747
41003,1982,2011,339.2391005,689.9209133
41003,2007,2011,343.9166804,674.5380149
41003,2012,2016,337.4476747,750.8378596
51063,1950,1980,562.1654887,523.5801675
51063,1982,2011,555.5512505,517.1712638
51063,2007,2011,534.283359,559.1764488
51063,2012,2016,582.7878056,485.6382265
48321,1950,1980,598.2848177,804.4654512
48321,1982,2011,613.3930182,775.6115733
48321,2007,2011,558.4326644,836.1341581
48321,2012,2016,630.2997476,765.4522455
48035,1950,1980,518.2869551,965.1959985
48035,1982,2011,551.5488237,932.835486
48035,2007,2011,519.6640593,990.6644593
48035,2012,2016,510.5667012,972.3077427
1111,1950,1980,699.7618157,694.7347227
1111,1982,2011,665.1793331,704.84451
1111,2007,2011,600.6240842,783.6220303
1111,2012,2016,624.6362935,736.9645719
22107,1950,1980,704.8126438,711.0451724
22107,1982,2011,711.9620602,692.0334135
22107,2007,2011,697.1992752,735.4683011
22107,2012,2016,715.3851915,692.1801538
48461,1950,1980,324.0454272,1230.743231
48461,1982,2011,332.5170717,1229.070321
48461,2007,2011,299.1635641,1280.887559
48461,2012,2016,305.3314903,1262.743503
51085,1950,1980,586.2244561,631.7975967
51085,1982,2011,607.1427467,609.071223
51085,2007,2011,580.4840165,654.4150848
51085,2012,2016,663.4772078,525.8990317
26091,1950,1980,493.3521472,527.5556483
26091,1982,2011,513.8978025,503.8219764
26091,2007,2011,522.48942,488.6114895
26091,2012,2016,503.3564694,513.2593459
51183,1950,1980,688.288027,584.0931778
51183,1982,2011,704.8334534,578.4874824
51183,2007,2011,668.8953462,637.6237217
51183,2012,2016,765.1211074,488.3385704
31117,1950,1980,393.130859,759.0800461
31117,1982,2011,403.5000748,740.4406178
31117,2007,2011,458.9289565,655.6786157
31117,2012,2016,408.6656277,765.8330861
17183,1950,1980,535.7079336,538.8094964
17183,1982,2011,562.3210216,511.1647503
17183,2007,2011,589.384255,487.6052747
17183,2012,2016,580.4267988,497.1499995
31087,1950,1980,377.0878452,853.8824267
31087,1982,2011,416.18007,805.2080087
31087,2007,2011,452.4873585,765.4139064
31087,2012,2016,382.2556662,905.0926317
55111,1950,1980,465.4697605,471.4795627
55111,1982,2011,485.6470411,444.938609
55111,2007,2011,479.1868431,440.9523311
55111,2012,2016,477.1738298,456.2096893
37067,1950,1980,655.0275725,590.7097037
37067,1982,2011,664.5862091,571.566178
37067,2007,2011,655.4005139,591.8892005
37067,2012,2016,679.213071,524.2347314
54059,1950,1980,NA,NA
54059,1982,2011,NA,NA
54059,2007,2011,NA,NA
54059,2012,2016,NA,NA
1109,1950,1980,730.2498699,713.3962788
1109,1982,2011,693.3212639,750.5353603
1109,2007,2011,618.4747693,841.3177869
1109,2012,2016,695.1994779,744.123178
28057,1950,1980,759.7626324,603.5366785
28057,1982,2011,771.8728158,538.0289121
28057,2007,2011,753.6346657,575.3238253
28057,2012,2016,770.2815021,528.2112219
51197,1950,1980,629.5878213,527.0390486
51197,1982,2011,634.848293,511.5307699
51197,2007,2011,630.7186363,527.2193729
51197,2012,2016,681.8518636,446.1224377
29037,1950,1980,649.1538141,509.243527
29037,1982,2011,658.9384158,463.6787767
29037,2007,2011,667.7693414,421.3945418
29037,2012,2016,608.2236822,516.2016095
19103,1950,1980,520.2750411,514.6488806
19103,1982,2011,534.4924442,488.08993
19103,2007,2011,585.4184783,425.5305559
19103,2012,2016,529.0249826,513.1662795
22021,1950,1980,716.784571,722.9222246
22021,1982,2011,713.4842298,714.670402
22021,2007,2011,674.7408913,781.5205032
22021,2012,2016,679.3560756,759.6208852
48091,1950,1980,529.4321152,976.9699206
48091,1982,2011,542.3860339,953.9632635
48091,2007,2011,488.3428055,1025.106905
48091,2012,2016,515.6395074,983.942745
31119,1950,1980,431.5551184,649.5090909
31119,1982,2011,443.8700452,603.2939637
31119,2007,2011,467.9263315,558.0921965
31119,2012,2016,434.1157209,634.8148557
48127,1950,1980,408.4158602,1288.21436
48127,1982,2011,412.0729482,1275.122398
48127,2007,2011,382.237013,1335.113933
48127,2012,2016,388.0126443,1294.9447
13273,1950,1980,751.9118765,705.1032454
13273,1982,2011,729.5865042,716.940572
13273,2007,2011,639.6236722,808.2688879
13273,2012,2016,687.3404149,734.100227
21173,1950,1980,637.8857243,530.8084768
21173,1982,2011,623.2466062,544.4808663
21173,2007,2011,616.8030242,555.2254738
21173,2012,2016,643.0979125,527.022011
48373,1950,1980,648.5330543,835.3239794
48373,1982,2011,672.4853501,789.6824943
48373,2007,2011,644.4127605,834.6639461
48373,2012,2016,636.0268218,821.4736202
27091,1950,1980,423.7919653,520.3803274
27091,1982,2011,436.8067366,486.8443719
27091,2007,2011,419.2163216,514.4339619
27091,2012,2016,428.39771,507.1392162
21009,1950,1980,691.3788257,537.682266
21009,1982,2011,710.3425305,533.1797048
21009,2007,2011,689.8599959,578.9980595
21009,2012,2016,720.2812776,516.5231551
16019,1950,1980,234.2775186,777.8724676
16019,1982,2011,255.1580047,751.6044624
16019,2007,2011,246.8058667,735.6971973
16019,2012,2016,242.0816256,788.916849
48385,1950,1980,541.4429886,1031.379047
48385,1982,2011,574.4318239,981.6022413
48385,2007,2011,540.548904,1034.443873
48385,2012,2016,580.1454609,983.9160528
18075,1950,1980,534.7081476,517.1903909
18075,1982,2011,538.1022744,491.962533
18075,2007,2011,541.8144123,497.1125096
18075,2012,2016,549.060115,487.1968904
18111,1950,1980,571.6316011,476.906866
18111,1982,2011,585.3750026,457.9463252
18111,2007,2011,605.5632571,440.7906636
18111,2012,2016,606.9137919,444.2385422
5143,1950,1980,673.4911346,568.3609663
5143,1982,2011,687.7919432,525.5637919
5143,2007,2011,697.4437022,504.5404802
5143,2012,2016,665.9399145,557.0565651
19033,1950,1980,477.7191121,482.0299292
19033,1982,2011,506.3213481,448.0435447
19033,2007,2011,506.4959219,437.5527021
19033,2012,2016,514.2770958,445.9988428
51147,1950,1980,596.0924626,650.5273541
51147,1982,2011,601.1618181,630.6541954
51147,2007,2011,588.1944177,651.9077574
51147,2012,2016,625.5636262,575.6228992
53001,1950,1980,165.3245046,916.7764121
53001,1982,2011,176.0299517,884.7224403
53001,2007,2011,173.143065,870.3960658
53001,2012,2016,185.6051973,903.938065
48049,1950,1980,456.9379062,1055.444461
48049,1982,2011,507.0180481,1015.755611
48049,2007,2011,497.0678553,1052.698076
48049,2012,2016,452.3683316,1086.015053
1057,1950,1980,736.5763693,671.6790644
1057,1982,2011,743.8488039,639.1902759
1057,2007,2011,735.0334917,665.6242287
1057,2012,2016,721.0457244,659.8688333
8095,1950,1980,337.7062196,888.5886914
8095,1982,2011,349.8905365,842.3909919
8095,2007,2011,380.8331231,800.6473143
8095,2012,2016,339.5953563,894.5130343
26031,1950,1980,439.4803818,446.7014704
26031,1982,2011,448.0208772,439.8106845
26031,2007,2011,455.4410517,432.1888415
26031,2012,2016,461.6409422,421.095306
18161,1950,1980,588.8251478,509.436535
18161,1982,2011,586.0830348,489.7814536
18161,2007,2011,589.3215184,501.6023082
18161,2012,2016,601.2978259,488.6080866
13215,1950,1980,697.4486821,706.047852
13215,1982,2011,669.2377752,719.1842562
13215,2007,2011,636.8747223,766.5616052
13215,2012,2016,641.9305442,749.1760388
31093,1950,1980,421.4518315,690.1733658
31093,1982,2011,448.874904,644.7531474
31093,2007,2011,483.2484561,587.3745985
31093,2012,2016,431.1862513,703.4264441
41063,1950,1980,301.776419,690.0889458
41063,1982,2011,303.585237,700.3601311
41063,2007,2011,300.6234439,686.4516564
41063,2012,2016,253.9123381,766.2158084
19059,1950,1980,421.0340737,537.8811223
19059,1982,2011,435.9495254,496.4802072
19059,2007,2011,429.2000266,523.4832609
19059,2012,2016,441.1757276,517.3662061
18173,1950,1980,586.0550701,596.4764701
18173,1982,2011,597.1027968,573.273573
18173,2007,2011,588.560063,602.8904422
18173,2012,2016,604.423305,569.7909591
27115,1950,1980,462.9678342,428.0126688
27115,1982,2011,476.8125538,405.9208999
27115,2007,2011,474.4054476,401.9480716
27115,2012,2016,498.5756369,380.179017
47071,1950,1980,689.5719045,664.3447237
47071,1982,2011,706.2113325,623.5940653
47071,2007,2011,679.1810956,674.44481270000006
47071,2012,2016,734.0592694,594.4340231
47097,1950,1980,625.7998912,626.5389521
47097,1982,2011,638.8741741,589.0774856
47097,2007,2011,628.6253775,603.6026274
47097,2012,2016,647.8259485,571.8425091
48185,1950,1980,568.074529,918.5807343
48185,1982,2011,598.6839565,875.9755698
48185,2007,2011,567.993525,953.0212815
48185,2012,2016,574.9913759,893.9414515
17175,1950,1980,515.0842856,540.4241228
17175,1982,2011,525.8634279,508.6813458
17175,2007,2011,574.5183,447.935109
17175,2012,2016,524.8926221,502.6028331
42093,1950,1980,581.1202007,451.963649
42093,1982,2011,593.3930824,448.1283565
42093,2007,2011,591.0368053,464.0821512
42093,2012,2016,587.0527435,467.6734209
20105,1950,1980,471.8585478,790.6300002
20105,1982,2011,501.4827944,743.2424083
20105,2007,2011,543.0729059,663.4748473
20105,2012,2016,501.4273021,773.3862613
35021,1950,1980,311.9276248,1073.643482
35021,1982,2011,334.5726935,1032.491827
35021,2007,2011,300.0467452,1102.141238
35021,2012,2016,316.1485667,1090.12226
19043,1950,1980,503.9101136,459.0575122
19043,1982,2011,514.0585599,432.6333545
19043,2007,2011,518.1254196,408.6611751
19043,2012,2016,499.9690308,444.5476332
8125,1950,1980,348.0450013,904.5137539
8125,1982,2011,368.601525,862.1682544
8125,2007,2011,396.4825595,820.1548715
8125,2012,2016,355.6193418,913.7610793
18039,1950,1980,547.1219228,460.1888237
18039,1982,2011,575.6822584,418.4634192
18039,2007,2011,592.7027719,402.0542675
18039,2012,2016,583.0544273,415.6956636
13257,1950,1980,664.1411666,643.4103719
13257,1982,2011,632.7109064,630.953336
13257,2007,2011,595.1298657,674.4968298
13257,2012,2016,630.7237852,618.8425683
16063,1950,1980,170.7985473,956.6411896
16063,1982,2011,178.8152574,958.134226
16063,2007,2011,172.7203556,937.4492759
16063,2012,2016,172.3335624,987.7223775
39121,1950,1980,643.1587657,471.2773386
39121,1982,2011,652.9385613,430.9086809
39121,2007,2011,655.6157668,445.424712
39121,2012,2016,642.512733,459.5644729
34003,1950,1980,NA,NA
34003,1982,2011,NA,NA
34003,2007,2011,NA,NA
34003,2012,2016,NA,NA
40001,1950,1980,694.0464277,574.9224287
40001,1982,2011,714.074343,530.2530848
40001,2007,2011,721.2682052,515.8126282
40001,2012,2016,666.7944172,594.78237
51570,1950,1980,634.862753,616.1940274
51570,1982,2011,636.8376649,607.70267
51570,2007,2011,594.3891371,644.2996553
51570,2012,2016,695.1484692,504.744814
39015,1950,1980,636.8500697,459.3856801
39015,1982,2011,628.6140259,453.91923860000003
39015,2007,2011,619.2832341,484.1236841
39015,2012,2016,637.4125265,451.5662353
29051,1950,1980,564.1558035,644.0781652
29051,1982,2011,597.9773287,543.9379467
29051,2007,2011,656.4139023,456.8302514
29051,2012,2016,566.5432892,565.1200262
22039,1950,1980,737.6150462,711.7753604
22039,1982,2011,761.4243024,653.723236
22039,2007,2011,736.0944807,700.5172681
22039,2012,2016,771.676135,630.0445571
20031,1950,1980,535.4519735,671.1265362
20031,1982,2011,550.594846,612.8083705
20031,2007,2011,571.7299324,568.6816529
20031,2012,2016,529.6426258,662.3462099
23005,1950,1980,472.574124,422.1384159
23005,1982,2011,511.6625493,376.4975862
23005,2007,2011,519.3895967,360.1528035
23005,2012,2016,497.6765708,400.1933388
41013,1950,1980,211.2513552,891.9636152
41013,1982,2011,237.7015704,864.1177917
41013,2007,2011,220.1478534,869.7256972
41013,2012,2016,211.4536786,927.4486967
17007,1950,1980,494.5474211,503.3285733
17007,1982,2011,492.2945834,491.7381644
17007,2007,2011,516.0381585,455.9374519
17007,2012,2016,505.7586418,478.6330676
51125,1950,1980,584.9428192,628.7849122
51125,1982,2011,593.4708267,617.5983836
51125,2007,2011,587.1751885,630.9570464
51125,2012,2016,630.4890629,550.7481805
49041,1950,1980,189.4550209,1093.092674
49041,1982,2011,206.9352434,1068.976582
49041,2007,2011,180.0418415,1090.494578
49041,2012,2016,163.7352267,1132.00764
21221,1950,1980,688.2678552,572.7680484
21221,1982,2011,710.0116639,536.425656
21221,2007,2011,690.2061374,576.7158515
21221,2012,2016,726.9550486,502.8803947
42091,1950,1980,577.9958281,496.2681507
42091,1982,2011,605.5602549,481.1224035
42091,2007,2011,614.9481811,474.6319286
42091,2012,2016,586.9660317,506.5211426
26063,1950,1980,444.5975728,462.5125592
26063,1982,2011,456.948768,426.7549812
26063,2007,2011,465.0563315,409.5964672
26063,2012,2016,444.2030575,435.9227258
17199,1950,1980,590.762462,602.7402832
17199,1982,2011,586.4740981,580.8957401
17199,2007,2011,610.8552352,566.2903324
17199,2012,2016,562.6563318,603.2615298
37033,1950,1980,666.8885286,614.080927
37033,1982,2011,678.7110208,599.4712025
37033,2007,2011,654.6352334,635.4583441
37033,2012,2016,708.141298,539.208482
31115,1950,1980,414.5692808,709.6810135
31115,1982,2011,438.8803343,652.6082792
31115,2007,2011,472.4485655,581.9519405
31115,2012,2016,401.6232125,729.5013247
18069,1950,1980,559.745999,491.5735116
18069,1982,2011,567.9291886,468.1344702
18069,2007,2011,571.6803373,479.8735828
18069,2012,2016,569.3963883,468.5643369
17011,1950,1980,514.6301408,528.6648524
17011,1982,2011,519.6421163,499.0118079
17011,2007,2011,563.5386713,445.4849607
17011,2012,2016,517.911889,494.7315156
8037,1950,1980,299.9704153,816.7001115
8037,1982,2011,309.3308233,798.9203543
8037,2007,2011,279.3705105,817.6398977
8037,2012,2016,289.6951658,842.5443912
31065,1950,1980,394.8640632,857.0810959
31065,1982,2011,418.1946091,816.6620102
31065,2007,2011,466.2525827,734.8828493
31065,2012,2016,404.9306865,866.5814323
53065,1950,1980,264.9931338,714.478936
53065,1982,2011,280.9243638,706.3459188
53065,2007,2011,263.1570728,709.4450169
53065,2012,2016,278.3891104,734.5330395
35027,1950,1980,306.4645382,1126.956604
35027,1982,2011,349.1144405,1079.701827
35027,2007,2011,341.9422657,1093.4179
35027,2012,2016,290.2765114,1143.287975
37173,1950,1980,722.0492349,538.682861
37173,1982,2011,730.0317272,535.6691259
37173,2007,2011,664.4575052,605.5134783
37173,2012,2016,700.8632854,533.5556538
39091,1950,1980,530.2531544,508.9279916
39091,1982,2011,553.1619514,466.0868848
39091,2007,2011,554.3653826,468.377891
39091,2012,2016,555.2859265,464.2393816
39083,1950,1980,582.5207334,469.7420096
39083,1982,2011,594.9190713,438.2750307
39083,2007,2011,602.8702064,438.9717484
39083,2012,2016,615.7601056,430.3971133
17151,1950,1980,629.052677,589.7926052
17151,1982,2011,631.5919222,586.6688461
17151,2007,2011,646.6100489,583.5665531
17151,2012,2016,641.7578121,575.04774
28021,1950,1980,739.9493445,684.7567996
28021,1982,2011,745.4567623,657.4437218
28021,2007,2011,718.6184124,707.5950116
28021,2012,2016,749.5564639,654.0312968
51017,1950,1980,614.6014154,498.8503047
51017,1982,2011,614.807652,476.7545269
51017,2007,2011,623.3593759,474.0997879
51017,2012,2016,624.7424229,445.7754165
5091,1950,1980,622.8336091,792.3951517
5091,1982,2011,622.0534522,777.6844801
5091,2007,2011,624.5196434,790.0104471
5091,2012,2016,587.5484951,810.5890446
40057,1950,1980,404.9089494,1086.410749
40057,1982,2011,430.6506134,1035.603927
40057,2007,2011,388.0977447,1095.371879
40057,2012,2016,418.4173145,1091.179912
47107,1950,1980,728.3392123,565.6910809
47107,1982,2011,758.7647924,518.1739449
47107,2007,2011,731.8027607,568.2377169
47107,2012,2016,773.8355516,516.964568
47065,1950,1980,725.8494369,563.0634938
47065,1982,2011,753.0017089,508.7760073
47065,2007,2011,702.3217273,583.4268915
47065,2012,2016,725.4302493,547.4962803
20131,1950,1980,516.4191218,628.632922
20131,1982,2011,518.3012606,603.5642715
20131,2007,2011,543.7476647,546.9710153
20131,2012,2016,492.7271863,643.4831985
38043,1950,1980,319.9602774,596.9413696
38043,1982,2011,336.4082871,562.3285407
38043,2007,2011,366.4037662,502.5291605
38043,2012,2016,331.2210269,579.2376366
20199,1950,1980,374.6834774,939.2651363
20199,1982,2011,401.6065087,879.8651915
20199,2007,2011,411.858228,858.8338903
20199,2012,2016,373.8913739,952.0659074
39155,1950,1980,560.4411057,466.8395411
39155,1982,2011,568.5915277,457.5858895
39155,2007,2011,595.4378203,424.7508001
39155,2012,2016,601.2295568,437.5626541
13097,1950,1980,699.3396096,641.9499535
13097,1982,2011,686.7480068,634.2183055
13097,2007,2011,616.357937,731.5222269
13097,2012,2016,639.3048074,688.6200283
21157,1950,1980,660.1199846,606.1250975
21157,1982,2011,672.3126368,587.273155
21157,2007,2011,663.0131677,616.6729022
21157,2012,2016,681.937151,572.6676921
6067,1950,1980,175.9431173,1204.369141
6067,1982,2011,198.3324789,1199.796511
6067,2007,2011,186.1999921,1207.462211
6067,2012,2016,164.4187721,1270.606467
47135,1950,1980,723.6453422,604.0332037
47135,1982,2011,746.9929356,555.0521074
47135,2007,2011,708.589738,617.0420191
47135,2012,2016,769.5257651,524.9512594
31105,1950,1980,325.3707981,815.0317985
31105,1982,2011,336.4302804,813.5586801
31105,2007,2011,338.3142962,798.426363
31105,2012,2016,338.1885289,837.6690712
42053,1950,1980,576.3449443,383.693893
42053,1982,2011,585.6789136,380.6524295
42053,2007,2011,587.1612106,372.0891008
42053,2012,2016,629.9269646,348.2613888
53035,1950,1980,328.5572679,526.3274336
53035,1982,2011,331.0650918,525.0733288
53035,2007,2011,344.9785703,480.3251918
53035,2012,2016,331.6787948,546.0056743
30015,1950,1980,250.5555272,742.5506465
30015,1982,2011,254.6792559,750.5790564
30015,2007,2011,261.0649053,716.9313576
30015,2012,2016,257.105227,755.8239168
29105,1950,1980,602.0589453,617.7603315
29105,1982,2011,617.7699088,567.6555294
29105,2007,2011,670.9551568,490.6507256
29105,2012,2016,615.6676984,563.0254631
47023,1950,1980,669.3291952,635.4000146
47023,1982,2011,685.0259261,592.8825063
47023,2007,2011,668.9419985,635.8784605
47023,2012,2016,725.9625828,558.4138687
40033,1950,1980,492.5153145,982.923537
40033,1982,2011,500.247396,942.8358396
40033,2007,2011,465.8072813,991.6561726
40033,2012,2016,477.1441563,983.7837958
13267,1950,1980,740.6716865,728.4643158
13267,1982,2011,709.5504556,760.3643264
13267,2007,2011,681.3948276,829.3439884
13267,2012,2016,703.4443768,762.3903084
28101,1950,1980,726.0216666,706.5352563
28101,1982,2011,744.046768,684.8539941
28101,2007,2011,741.5170753,722.8581961
28101,2012,2016,731.4772867,698.1457011
35043,1950,1980,249.9580661,1120.123132
35043,1982,2011,285.9202912,1085.57669
35043,2007,2011,262.3629603,1118.607174
35043,2012,2016,243.4526291,1155.487393
30017,1950,1980,268.7207318,782.2240911
30017,1982,2011,276.4825723,787.3659513
30017,2007,2011,305.4685652,724.5648003
30017,2012,2016,296.6349863,789.1408605
48349,1950,1980,558.8801147,880.1219016
48349,1982,2011,613.3552851,809.9935777
48349,2007,2011,601.2335715,834.8829401
48349,2012,2016,576.9137054,838.1873506
39043,1950,1980,526.668047,457.5489214
39043,1982,2011,522.2235585,415.8747779
39043,2007,2011,541.2276299,401.8521738
39043,2012,2016,545.8806139,409.0193612
13195,1950,1980,659.9840343,684.1811424
13195,1982,2011,641.7468878,666.2470923
13195,2007,2011,602.5742375,722.623821
13195,2012,2016,634.7805279,674.5803842
6101,1950,1980,176.0955528,1237.243169
6101,1982,2011,201.1828146,1204.194828
6101,2007,2011,185.3675655,1215.996364
6101,2012,2016,160.6955338,1288.475526
37115,1950,1980,641.2433647,555.9364441
37115,1982,2011,643.0539504,560.2119718
37115,2007,2011,639.2661019,594.1254933
37115,2012,2016,672.4658744,544.944359
13009,1950,1980,720.3364897,715.9430104
13009,1982,2011,711.0806957,733.7620989
13009,2007,2011,690.250677,773.900953
13009,2012,2016,656.338595,791.7610669
40111,1950,1980,586.1003325,736.7006731
40111,1982,2011,600.7727652,693.0141759
40111,2007,2011,571.507788,715.4021494
40111,2012,2016,460.2146553,847.8077079
31101,1950,1980,362.8337599,822.2073317
31101,1982,2011,387.1654182,783.1617386
31101,2007,2011,422.3841737,727.2974301
31101,2012,2016,354.6477599,846.8884937
16057,1950,1980,307.0177851,679.4084
16057,1982,2011,314.8108789,675.2967729
16057,2007,2011,314.4344326,667.0645217
16057,2012,2016,308.2525729,721.1851316
13179,1950,1980,840.8099517,609.4075882
13179,1982,2011,835.7526075,609.2088242
13179,2007,2011,805.3431773,674.6749694
13179,2012,2016,873.1109213,567.5692174
21073,1950,1980,604.4578475,548.5777143
21073,1982,2011,587.1748406,550.4465246
21073,2007,2011,558.1224247,590.7916822
21073,2012,2016,623.3602941,529.8757822
30057,1950,1980,259.3339909,732.1277115
30057,1982,2011,273.6838444,734.1949957
30057,2007,2011,273.8457401,730.7376561
30057,2012,2016,243.2550233,802.6514578
18177,1950,1980,555.3327009,514.5247962
18177,1982,2011,558.475311,488.3910641
18177,2007,2011,569.7650844,490.4817234
18177,2012,2016,574.0406366,490.2391537
21089,1950,1980,732.6304835,447.2999461
21089,1982,2011,753.9708956,435.1313961
21089,2007,2011,748.4822423,431.8099202
21089,2012,2016,749.2320115,423.3811568
21161,1950,1980,644.4754958,495.9886438
21161,1982,2011,635.2173157,506.9923111
21161,2007,2011,633.0467085,517.4700451
21161,2012,2016,643.9625427,493.8432752
27059,1950,1980,448.0903121,441.665778
27059,1982,2011,464.0600609,420.6252877
27059,2007,2011,447.2420926,428.8612246
27059,2012,2016,466.8581997,414.8325039
47099,1950,1980,677.0450465,625.81152
47099,1982,2011,705.3988407,568.6610118
47099,2007,2011,675.553916,629.166909
47099,2012,2016,686.6975255,585.9847664
37015,1950,1980,673.5846448,613.5041858
37015,1982,2011,666.9963044,599.3270612
37015,2007,2011,641.8113602,646.1956278
37015,2012,2016,737.5389948,485.7329238
28145,1950,1980,728.0806516,613.8920595
28145,1982,2011,738.6228564,572.3027286
28145,2007,2011,736.5693736,593.3849589
28145,2012,2016,711.1730177,599.9990522
31005,1950,1980,362.8217204,786.4310776
31005,1982,2011,379.0853641,760.7066211
31005,2007,2011,437.1749083,678.5033195
31005,2012,2016,367.7215111,799.3676908
42063,1950,1980,630.5380433,387.80233
42063,1982,2011,648.5087726,370.6051742
42063,2007,2011,658.6175252,358.0259865
42063,2012,2016,668.189028,352.108926
40103,1950,1980,506.7654003,828.8318908
40103,1982,2011,530.950433,773.7683791
40103,2007,2011,540.6808194,765.3181111
40103,2012,2016,491.9582892,840.5277809
37181,1950,1980,652.84737,634.4663361
37181,1982,2011,666.6564294,629.5003
37181,2007,2011,643.4309048,672.2375735
37181,2012,2016,721.3959093,539.0379555
42009,1950,1980,589.7143501,452.5211976
42009,1982,2011,596.5290075,433.6649956
42009,2007,2011,623.8226104,407.17898
